id,q1,q2,percentage,initial,exact_n0,num_generations,min_population,max_population,population_decrease_degree,min_granularity,max_granularity,granularity_increase_degree,seed,mutation_multiplier,crossover_multiplier,time,exponent,explicit_bound,n0,i
20,n**3/0.999,-n**3/0.001,0.999,100000000.0,False,50,20,100,1.0,50,200,1.0,364,5,2,1026809.551351,-1.1790057479372689,,,0
4,n**5,-n**5,0.5,100.0,False,50,100,100,1.0,50,50,1.0,618,5,2,219323.207395,-3.324224119070237,,,0
6,n,-n,0.5,1000.0,True,50,100,100,1.0,50,50,1.0,635,5,2,305792.497874,-0.9038329929193234,,,0
2,n,-n,0.5,100.0,False,50,20,100,1.0,50,200,1.0,216,5,2,569734.179768,-1.0503513394062174,,,0
10,n**2+n,-n**2+n,0.5,1000.0,True,50,20,100,1.0,50,400,1.0,1815,5,2,2450128.956981,-1.1611125729433007,88694.77491947032,9307.78925368235,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,True,50,20,100,1.0,50,200,1.0,379,5,2,1012110.831768,-0.7703788942406887,,,0
4,n**5,-n**5,0.5,100.0,True,50,20,100,1.0,50,200,1.0,239,5,2,609396.655382,-1.4129854555309733,1374.0376741350476,265.68882210916485,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,False,50,20,100,1.0,50,400,1.0,1862,5,2,2653278.639228,-2.338104127990642,,,0
20,n**3/0.999,-n**3/0.001,0.999,100000000.0,True,50,100,100,1.0,50,50,1.0,745,5,2,734993.537575,-0.9200136687200067,,,0
1,n**(1/2),-n**(1/2),0.5,100.0,False,50,20,100,1.0,50,400,1.0,1730,5,2,1696439.522808,-0.7297239262898159,,,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,False,50,100,100,1.0,400,400,1.0,1414,5,2,9288856.792022,-1.8026068255566607,,,0
0,n**(1/4),-n**(1/4),0.5,100.0,False,50,100,100,1.0,50,50,1.0,572,5,2,252190.754847,-0.4522545672640068,,,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,False,50,100,100,1.0,50,50,1.0,758,5,2,425144.313099,-0.5643750516125666,,,0
2,n,-n,0.5,100.0,True,50,100,100,1.0,50,50,1.0,597,5,2,312460.466922,-0.904966011002754,,,0
6,n,-n,0.5,1000.0,False,50,20,100,1.0,50,200,1.0,254,5,2,580199.624009,-1.0470190501013699,,,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,True,50,20,100,1.0,50,400,1.0,1857,5,2,2712905.987931,-1.3545385408821808,5534.730090596622,1031.8660526004494,0
4,n**5,-n**5,0.5,100.0,False,50,100,100,1.0,400,400,1.0,1380,5,2,8779845.116973,-4.044962990729008,,,0
13,n**3,-n**3,0.5,100000000.0,False,50,100,100,1.0,400,400,1.0,1462,5,2,12357614.792471,-2.5941882196616612,,,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,True,50,100,100,1.0,200,200,1.0,1141,5,2,3518314.366299,-0.7760575774896746,,,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,True,50,100,100,1.0,400,400,1.0,1447,5,2,13357268.943299,-1.4822526593087708,21153.506545921504,5450.391182398824,0
13,n**3,-n**3,0.5,100000000.0,True,50,100,100,1.0,200,200,1.0,1083,5,2,2690117.012168,-1.3686092975938924,6050.572066607977,1196.5353686894425,0
9,n**2+20,-n**2+20,0.5,1000.0,False,50,20,100,1.0,50,400,1.0,1806,5,2,1774194.160752,-1.8031500906430427,,,0
4,n**5,-n**5,0.5,100.0,True,50,100,100,1.0,200,200,1.0,1001,5,2,2186048.353171,-1.4341658361126688,1362.7731073284963,272.23520797383605,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,False,50,100,100,1.0,200,200,1.0,1066,5,2,3604876.100902,-2.460385868878872,,,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,False,50,100,100,1.0,400,400,1.0,1520,5,2,11056432.858634,-0.9034226774295863,,,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,True,50,100,100,1.0,200,200,1.0,1107,5,2,2931600.591367,-1.2150615209701745,52846.59372019267,6896.007312045977,0
12,1000000*n,-1000000*n,0.5,100000000.0,False,50,100,100,1.0,400,400,1.0,1454,5,2,9714458.94612,-1.1105689024586065,,,0
10,n**2+n,-n**2+n,0.5,1000.0,True,50,100,100,1.0,400,400,1.0,1439,5,2,12773997.168792,-1.1456929232428859,93189.30084767762,8312.406866737216,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,True,50,100,100,1.0,50,50,1.0,737,5,2,693539.691987,-1.125364613789162,5897124.359856358,368699.3475622091,0
3,n**2,-n**2,0.5,100.0,False,50,100,100,1.0,200,200,1.0,990,5,2,1988623.614493,-1.7514922263822195,,,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,False,50,100,100,1.0,200,200,1.0,1092,5,2,2268814.925739,-2.453843469335395,,,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,False,50,20,100,1.0,50,400,1.0,1798,5,2,1760854.523457,-1.8388292490209885,,,0
12,1000000*n,-1000000*n,0.5,100000000.0,True,50,100,100,1.0,200,200,1.0,1075,5,2,2838550.728784,-1.0138618406940154,60438961.509136915,658187.1993525397,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,False,50,100,100,1.0,400,400,1.0,1486,5,2,9551109.478247,-2.4344716286468544,,,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,True,50,100,100,1.0,400,400,1.0,1473,5,2,10629909.91054,-1.3453695315191627,5604.731207246369,1007.84047277644,0
3,n**2,-n**2,0.5,100.0,True,50,100,100,1.0,400,400,1.0,1371,5,2,8882646.830519,-1.1633206317652525,17707.472916462597,1820.0588996895203,0
10,n**2+n,-n**2+n,0.5,1000.0,False,50,100,100,1.0,200,200,1.0,1058,5,2,3189775.565499,-1.7290124860522014,,,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,False,50,20,100,1.0,50,200,1.0,356,5,2,866306.267314,-1.7648706232618752,,,0
13,n**3,-n**3,0.5,100000000.0,False,50,20,100,1.0,50,400,1.0,1846,5,2,2496548.793112,-2.5062031734798684,,,0
9,n**2+20,-n**2+20,0.5,1000.0,True,50,100,100,1.0,200,200,1.0,1043,5,2,2026977.641783,-1.154700505669626,20324.05426727172,1987.0219828434365,0
5,n,-n,0.5,10.0,False,50,100,100,1.0,50,50,1.0,626,5,2,225405.348812,-0.9068178196544264,,,0
6,n,-n,0.5,1000.0,True,50,20,100,1.0,50,400,1.0,1781,5,2,1837851.007784,-1.0258626366296597,15478459.710223021,304310.0850707184,0
7,n,-n,0.5,10000.0,True,50,100,100,1.0,50,50,1.0,643,5,2,314276.610415,-0.9035822113130044,,,0
10,n**2+n,-n**2+n,0.5,1000.0,True,50,100,100,1.0,50,50,1.0,681,5,2,514720.336223,-1.1286236332899109,151168.0051255473,12382.34611667153,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,True,50,20,100,1.0,50,400,1.0,1823,5,2,2838940.882441,-1.4577551322111797,20800.31639866868,4782.091787717613,0
3,n**2,-n**2,0.5,100.0,False,50,20,100,1.0,50,200,1.0,228,5,2,599373.134673,-1.68551792696814,,,0
5,n,-n,0.5,10.0,True,50,20,100,1.0,50,200,1.0,247,5,2,643246.005175,-1.0105329429468872,123277719.19808803,984817.4284775227,0
9,n**2+20,-n**2+20,0.5,1000.0,False,50,100,100,1.0,400,400,1.0,1422,5,2,7584765.574475,-1.8630426820604722,,,0
1,n**(1/2),-n**(1/2),0.5,100.0,False,50,100,100,1.0,50,50,1.0,584,5,2,215581.138925,-0.6035906425254639,,,0
20,n**3/0.999,-n**3/0.001,0.999,100000000.0,True,50,20,100,1.0,50,400,1.0,1891,5,2,2269097.88802,-1.0768025805877157,498636415.4834721,17145065.837807734,0
3,n**2,-n**2,0.5,100.0,True,50,100,100,1.0,50,50,1.0,609,5,2,311148.367135,-1.1286831850326113,31913.045418120437,2704.1674156402123,0
10,n**2+n,-n**2+n,0.5,1000.0,False,50,20,100,1.0,50,200,1.0,300,5,2,1029947.046767,-1.7530608648612658,,,0
7,n,-n,0.5,10000.0,False,50,20,100,1.0,50,200,1.0,262,5,2,604054.839809,-1.026629639200954,,,0
3,n**2,-n**2,0.5,100.0,True,50,100,100,1.0,200,200,1.0,991,5,2,1848503.99857,-1.1737038441166932,25318.36297134664,3044.508018892473,0
10,n**2+n,-n**2+n,0.5,1000.0,False,50,100,100,1.0,400,400,1.0,1438,5,2,11592371.651009,-1.8431277997042517,,,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,False,50,100,100,1.0,50,50,1.0,736,5,2,536201.746446,-1.4894067504141741,,,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,True,50,100,100,1.0,200,200,1.0,1093,5,2,2885162.710521,-1.3555080140181046,5557.53718186104,1064.0480401188954,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,False,50,100,100,1.0,200,200,1.0,1106,5,2,3742517.678741,-2.2497230947932323,,,0
12,1000000*n,-1000000*n,0.5,100000000.0,True,50,100,100,1.0,400,400,1.0,1455,5,2,13760299.98203,-1.01868565932706,25419174.283213217,352016.679954767,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,False,50,100,100,1.0,400,400,1.0,1472,5,2,12374849.830432,-2.587448016362469,,,0
10,n**2+n,-n**2+n,0.5,1000.0,True,50,100,100,1.0,200,200,1.0,1059,5,2,3194813.292028,-1.1535855450381827,95961.98999469046,9408.990227170805,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,True,50,20,100,1.0,50,200,1.0,357,5,2,1174112.392703,-1.1459427079744027,3340019.092279669,259111.42094946507,0
3,n**2,-n**2,0.5,100.0,False,50,100,100,1.0,400,400,1.0,1370,5,2,8331169.967951,-1.8630999249130513,,,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,True,50,20,100,1.0,50,400,1.0,1799,5,2,1619869.820098,-1.162010414633427,213756.90622358775,22426.70186544291,0
12,1000000*n,-1000000*n,0.5,100000000.0,False,50,100,100,1.0,200,200,1.0,1074,5,2,3301835.275772,-1.0544211038252198,,,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,True,50,100,100,1.0,400,400,1.0,1487,5,2,12305971.532556,-1.267126933037946,54933.37634123234,8981.13562360417,0
7,n,-n,0.5,10000.0,False,50,100,100,1.0,50,50,1.0,642,5,2,215561.195914,-0.9066535881161497,,,0
6,n,-n,0.5,1000.0,False,50,20,100,1.0,50,400,1.0,1780,5,2,1719705.797129,-1.1041049588416738,,,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,False,50,20,100,1.0,50,400,1.0,1822,5,2,3050599.613429,-2.5306945992017016,,,0
3,n**2,-n**2,0.5,100.0,True,50,20,100,1.0,50,200,1.0,229,5,2,615113.328694,-1.1738141859499704,19878.413304192785,2232.559113700307,0
10,n**2+n,-n**2+n,0.5,1000.0,False,50,100,100,1.0,50,50,1.0,680,5,2,470176.25843,-1.5095425459433636,,,0
13,n**3,-n**3,0.5,100000000.0,True,50,20,100,1.0,50,400,1.0,1847,5,2,2865480.638595,-1.3745929023524193,5959.312166358487,1178.527511979285,0
9,n**2+20,-n**2+20,0.5,1000.0,False,50,100,100,1.0,200,200,1.0,1042,5,2,1878181.477039,-1.7642081723321512,,,0
1,n**(1/2),-n**(1/2),0.5,100.0,False,50,20,100,1.0,50,200,1.0,204,5,2,580055.40981,-0.6975367866291736,,,0
5,n,-n,0.5,10.0,True,50,100,100,1.0,50,50,1.0,627,5,2,312000.375831,-0.9048926071689892,,,0
10,n**2+n,-n**2+n,0.5,1000.0,True,50,20,100,1.0,50,200,1.0,301,5,2,1307531.800033,-1.146478791710714,99742.68301766837,8925.745671404276,0
3,n**2,-n**2,0.5,100.0,False,50,100,100,1.0,50,50,1.0,608,5,2,226448.112728,-1.5112774085074412,,,0
7,n,-n,0.5,10000.0,True,50,20,100,1.0,50,200,1.0,263,5,2,661266.417557,-1.0065915036479791,960268885.9427081,4595581.224418762,0
5,n,-n,0.5,10.0,False,50,20,100,1.0,50,200,1.0,246,5,2,593691.701604,-1.0413706119026098,,,0
9,n**2+20,-n**2+20,0.5,1000.0,True,50,100,100,1.0,400,400,1.0,1423,5,2,9138070.602381,-1.1680241567886809,18945.992180015346,1970.28782616465,0
20,n**3/0.999,-n**3/0.001,0.999,100000000.0,False,50,20,100,1.0,50,400,1.0,1890,5,2,2742603.117003,-1.3329957280867772,,,0
6,n,-n,0.5,1000.0,False,50,100,100,1.0,50,50,1.0,634,5,2,223969.362023,-0.904916396364871,,,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,False,50,20,100,1.0,50,200,1.0,378,5,2,1115406.345392,-0.774978272464648,,,0
2,n,-n,0.5,100.0,True,50,20,100,1.0,50,200,1.0,217,5,2,639467.756835,-1.0165908454732728,60447983.463452026,785855.2833508637,0
10,n**2+n,-n**2+n,0.5,1000.0,False,50,20,100,1.0,50,400,1.0,1814,5,2,3223370.399543,-1.7338287935105952,,,0
20,n**3/0.999,-n**3/0.001,0.999,100000000.0,True,50,20,100,1.0,50,200,1.0,365,5,2,1294876.990816,-1.06053080018784,1913523150.0892887,47810643.846511945,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,False,50,100,100,1.0,200,200,1.0,1034,5,2,1870474.397846,-1.7590654154687289,,,0
0,n**(1/4),-n**(1/4),0.5,100.0,False,50,20,100,1.0,50,200,1.0,192,5,2,584989.904968,-0.5206765108512664,,,0
12,1000000*n,-1000000*n,0.5,100000000.0,True,50,20,100,1.0,50,400,1.0,1839,5,2,3451321.305879,-1.0268678214526354,9903242.011332573,208745.92420261912,0
4,n**5,-n**5,0.5,100.0,True,50,100,100,1.0,50,50,1.0,619,5,2,327845.604058,-1.434351765746598,1739.2016505761985,369.1047460505614,0
2,n,-n,0.5,100.0,False,50,100,100,1.0,50,50,1.0,596,5,2,212879.775235,-0.9054998534242963,,,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,True,50,100,100,1.0,50,50,1.0,759,5,2,694662.201053,-0.5667414113138529,,,0
6,n,-n,0.5,1000.0,True,50,20,100,1.0,50,200,1.0,255,5,2,641103.253615,-1.0117547779731342,87690069.57871366,793189.2754474115,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,False,50,20,100,1.0,50,400,1.0,1856,5,2,3209393.252815,-2.5126587270218286,,,0
4,n**5,-n**5,0.5,100.0,False,50,20,100,1.0,50,200,1.0,238,5,2,592006.609507,-3.8233278664252075,,,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,True,50,20,100,1.0,50,400,1.0,1863,5,2,3186361.947498,-1.2230754486935527,49662.3763966582,6475.332653192071,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,True,50,100,100,1.0,400,400,1.0,1415,5,2,9520725.020584,-1.1473625556843166,220358.05672570557,20175.86818389834,0
20,n**3/0.999,-n**3/0.001,0.999,100000000.0,False,50,100,100,1.0,50,50,1.0,744,5,2,510469.467345,-0.9383620397905643,,,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,False,50,100,100,1.0,200,200,1.0,1140,5,2,3224393.540946,-0.7748251191815805,,,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,False,50,100,100,1.0,400,400,1.0,1446,5,2,11683181.092932,-2.6174959493691006,,,0
4,n**5,-n**5,0.5,100.0,True,50,100,100,1.0,400,400,1.0,1381,5,2,9830637.478626,-1.4687360650374672,1576.0097557141273,349.0772614555123,0
13,n**3,-n**3,0.5,100000000.0,True,50,100,100,1.0,400,400,1.0,1463,5,2,10581415.210327,-1.371066373489556,5936.074806645263,1183.41613316639,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,True,50,100,100,1.0,200,200,1.0,1067,5,2,3759874.235511,-1.4605715442163316,21151.409081758793,4953.074566418342,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,True,50,100,100,1.0,400,400,1.0,1521,5,2,11311628.673956,-0.8961757756844047,,,0
13,n**3,-n**3,0.5,100000000.0,False,50,100,100,1.0,200,200,1.0,1082,5,2,3660692.480694,-2.4300410792025406,,,0
9,n**2+20,-n**2+20,0.5,1000.0,True,50,20,100,1.0,50,400,1.0,1807,5,2,1719477.759276,-1.1780911326402475,18935.243614276762,2090.9265801972215,0
4,n**5,-n**5,0.5,100.0,False,50,100,100,1.0,200,200,1.0,1000,5,2,1947086.536653,-3.8602341924604526,,,0
9,n**2+20,-n**2+20,0.5,1000.0,True,50,100,100,1.0,200,200,1.0,1045,5,2,3042852.771673,-1.151567526109934,20719.815855611472,1914.0513065749083,0
13,n**3,-n**3,0.5,100000000.0,False,50,20,100,1.0,50,400,1.0,1848,5,2,1843078.905929,-2.462912333320856,,,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,True,50,20,100,1.0,50,200,1.0,351,5,2,614959.632993,-1.2400590992646179,52624.758216615875,7395.652219498551,0
5,n,-n,0.5,10.0,False,50,100,100,1.0,50,50,1.0,628,5,2,443800.808145,-0.9061414940655139,,,0
7,n,-n,0.5,10000.0,True,50,100,100,1.0,50,50,1.0,645,5,2,594867.221465,-0.9045386093724722,,,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,True,50,100,100,1.0,400,400,1.0,1501,5,2,8660314.088409,-1.1674006214861727,2671327.3216372533,243724.11957959263,0
3,n**2,-n**2,0.5,100.0,False,50,20,100,1.0,50,200,1.0,226,5,2,1093155.867228,-1.732401988044153,,,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,True,50,20,100,1.0,50,400,1.0,1825,5,2,1922188.576985,-1.4635161644086068,20686.28071353804,4951.37687865891,0
5,n,-n,0.5,10.0,True,50,20,100,1.0,50,200,1.0,249,5,2,1079177.388779,-1.0112164321041834,105543178.34540513,912196.0958574528,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,False,50,100,100,1.0,50,50,1.0,730,5,2,229856.29889,-1.916254368775493,,,0
1,n**(1/2),-n**(1/2),0.5,100.0,False,50,100,100,1.0,50,50,1.0,582,5,2,366949.576015,-0.6041769648837747,,,0
9,n**2+20,-n**2+20,0.5,1000.0,False,50,100,100,1.0,400,400,1.0,1424,5,2,11834506.413501,-1.8558867047124268,,,0
0,n**(1/4),-n**(1/4),0.5,100.0,False,50,20,100,1.0,50,400,1.0,1720,5,2,2773193.826962,-0.5408605785628176,,,0
3,n**2,-n**2,0.5,100.0,True,50,100,100,1.0,50,50,1.0,607,5,2,587386.448071,-1.118928297225816,30240.44700985003,2265.8625530993177,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,False,50,100,100,1.0,200,200,1.0,1120,5,2,2019112.489179,-1.795858580233737,,,0
7,n,-n,0.5,10000.0,False,50,20,100,1.0,50,200,1.0,264,5,2,1070879.657562,-1.0470745691358234,,,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,True,50,100,100,1.0,200,200,1.0,1109,5,2,1878865.05147,-1.2498948360238484,56999.28697587296,8790.734576881137,0
5,n,-n,0.5,10.0,False,50,100,100,1.0,400,400,1.0,1390,5,2,12041249.091556,-1.1123305324716495,,,0
12,1000000*n,-1000000*n,0.5,100000000.0,False,50,100,100,1.0,400,400,1.0,1452,5,2,8052169.380433,-1.1159734247759836,,,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,True,50,100,100,1.0,50,50,1.0,739,5,2,387030.078974,-1.1180724011578431,5713234.954365954,343130.9583964995,0
10,n**2+n,-n**2+n,0.5,1000.0,True,50,100,100,1.0,400,400,1.0,1437,5,2,9853800.929856,-1.1663932046124892,89222.49242797538,9446.10033786906,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,False,50,100,100,1.0,200,200,1.0,1094,5,2,1988480.942136,-2.4400982045580872,,,0
12,1000000*n,-1000000*n,0.5,100000000.0,True,50,100,100,1.0,200,200,1.0,1073,5,2,2176565.315093,-1.0122944704292893,119572927.49047095,1118514.3041792808,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,False,50,20,100,1.0,50,400,1.0,1796,5,2,3180207.420784,-1.8330751731591557,,,0
5,n,-n,0.5,10.0,True,50,100,100,1.0,200,200,1.0,1011,5,2,2896415.443381,-1.0177917103478247,52001640.2133281,733243.6787430802,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,False,50,100,100,1.0,400,400,1.0,1488,5,2,8074190.162372,-2.406891272823246,,,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,True,50,100,100,1.0,400,400,1.0,1475,5,2,7822433.253215,-1.376626288706806,5460.94163636387,1114.9961827377124,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,False,50,20,100,1.0,50,200,1.0,358,5,2,562625.963745,-1.769540546387908,,,0
10,n**2+n,-n**2+n,0.5,1000.0,False,50,100,100,1.0,200,200,1.0,1056,5,2,1813649.010506,-1.7649923573106607,,,0
13,n**3,-n**3,0.5,100000000.0,False,50,100,100,1.0,400,400,1.0,1464,5,2,8338145.922091,-2.5881667057037623,,,0
2,n,-n,0.5,100.0,False,50,100,100,1.0,200,200,1.0,980,5,2,2686692.937218,-1.059668338849261,,,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,True,50,100,100,1.0,400,400,1.0,1449,5,2,9113672.920759,-1.4810430661509877,20713.652449020505,4966.251640157817,0
9,n**2+20,-n**2+20,0.5,1000.0,False,50,20,100,1.0,50,400,1.0,1808,5,2,1889701.577757,-1.8529294445869673,,,0
13,n**3,-n**3,0.5,100000000.0,True,50,100,100,1.0,200,200,1.0,1085,5,2,1826120.062642,-1.3688554753690132,6094.20862456802,1207.5751215470202,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,False,50,100,100,1.0,200,200,1.0,1068,5,2,1743780.515986,-2.4705293765461818,,,0
2,n,-n,0.5,100.0,True,50,100,100,1.0,400,400,1.0,1361,5,2,10265683.342985,-1.023994988441715,12967959.035018781,238386.01144880365,0
12,1000000*n,-1000000*n,0.5,100000000.0,False,50,20,100,1.0,50,400,1.0,1836,5,2,1736483.072257,-1.0859566359721642,,,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,True,50,100,100,1.0,200,200,1.0,1033,5,2,2457016.239192,-1.1403246224246781,230521.48341760854,21178.62002175691,0
20,n**3/0.999,-n**3/0.001,0.999,100000000.0,False,50,20,100,1.0,50,200,1.0,362,5,2,562779.82563,-1.1979797433419979,,,0
4,n**5,-n**5,0.5,100.0,False,50,100,100,1.0,50,50,1.0,616,5,2,400494.449141,-3.3242751180201386,,,0
6,n,-n,0.5,1000.0,True,50,100,100,1.0,50,50,1.0,633,5,2,497167.827039,-0.9040134473823901,,,0
7,n,-n,0.5,10000.0,True,50,20,100,1.0,50,400,1.0,1791,5,2,2845811.166799,-1.029123576354806,13450242.519317199,304681.3260499365,0
10,n**2+n,-n**2+n,0.5,1000.0,True,50,20,100,1.0,50,400,1.0,1813,5,2,1912180.898586,-1.149922514376115,91826.29100841862,8542.133269912145,0
2,n,-n,0.5,100.0,False,50,20,100,1.0,50,200,1.0,218,5,2,990873.37938,-1.0473424528326372,,,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,True,50,100,100,1.0,50,50,1.0,691,5,2,368981.747535,-1.411698472637837,24280.9305335114,5337.024785629045,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,True,50,20,100,1.0,50,200,1.0,377,5,2,646423.815048,-0.7723115608132374,,,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,False,50,20,100,1.0,50,400,1.0,1864,5,2,1592817.114545,-2.409759073862743,,,0
4,n**5,-n**5,0.5,100.0,True,50,20,100,1.0,50,200,1.0,237,5,2,1262894.184205,-1.4678113994282957,1378.1076306965756,286.4241756020616,0
20,n**3/0.999,-n**3/0.001,0.999,100000000.0,True,50,100,100,1.0,50,50,1.0,743,5,2,340876.376479,-0.8494051928798936,,,0
0,n**(1/4),-n**(1/4),0.5,100.0,False,50,100,100,1.0,50,50,1.0,574,5,2,344456.431779,-0.45334068816418904,,,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,False,50,100,100,1.0,400,400,1.0,1412,5,2,11582376.619138,-1.8370187704275323,,,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,False,50,100,100,1.0,50,50,1.0,756,5,2,225865.407836,-0.5670111460908005,,,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,False,50,20,100,1.0,50,200,1.0,310,5,2,571857.263778,-2.4439421606134557,,,0
2,n,-n,0.5,100.0,True,50,100,100,1.0,50,50,1.0,599,5,2,556150.379753,-0.8983738960031882,,,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,True,50,20,100,1.0,50,400,1.0,1859,5,2,1661499.912443,-1.365656422868105,5460.290180164569,1068.8166634656782,0
6,n,-n,0.5,1000.0,False,50,20,100,1.0,50,200,1.0,252,5,2,1002826.977594,-1.0518225507707544,,,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,False,50,100,100,1.0,400,400,1.0,1448,5,2,8389794.767654,-2.6066126306177395,,,0
2,n,-n,0.5,100.0,True,50,100,100,1.0,200,200,1.0,981,5,2,3351478.354225,-1.0143636063515933,53577000.50306347,610773.7014847384,0
13,n**3,-n**3,0.5,100000000.0,True,50,100,100,1.0,400,400,1.0,1465,5,2,6992039.186335,-1.3837658289334156,5886.546139803117,1198.4101499085787,0
2,n,-n,0.5,100.0,False,50,100,100,1.0,400,400,1.0,1360,5,2,12992855.756543,-1.0985347023921335,,,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,True,50,100,100,1.0,200,200,1.0,1069,5,2,2200220.195028,-1.4687223980871793,21136.767884828478,5037.762978919146,0
9,n**2+20,-n**2+20,0.5,1000.0,True,50,20,100,1.0,50,400,1.0,1809,5,2,3294300.939059,-1.17858534922684,18781.740676076763,2115.6637838357815,0
13,n**3,-n**3,0.5,100000000.0,False,50,100,100,1.0,200,200,1.0,1084,5,2,1881329.619364,-2.464977243001486,,,0
7,n,-n,0.5,10000.0,False,50,20,100,1.0,50,400,1.0,1790,5,2,3326694.759379,-1.0767170534711243,,,0
6,n,-n,0.5,1000.0,False,50,100,100,1.0,50,50,1.0,632,5,2,438701.912137,-0.9067773242337125,,,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,False,50,100,100,1.0,50,50,1.0,690,5,2,217634.737359,-2.1130770826508827,,,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,False,50,20,100,1.0,50,200,1.0,376,5,2,559074.047313,-0.7726540258703152,,,0
10,n**2+n,-n**2+n,0.5,1000.0,False,50,20,100,1.0,50,400,1.0,1812,5,2,1684883.356133,-1.845121415737705,,,0
2,n,-n,0.5,100.0,True,50,20,100,1.0,50,200,1.0,219,5,2,1315161.198622,-1.008415888690542,4371503300.815717,26467882.256899096,0
20,n**3/0.999,-n**3/0.001,0.999,100000000.0,True,50,20,100,1.0,50,200,1.0,363,5,2,662506.454423,-1.07565091313144,1231804276.3904772,39737757.00845601,0
12,1000000*n,-1000000*n,0.5,100000000.0,True,50,20,100,1.0,50,400,1.0,1837,5,2,1872656.689722,-1.0279042129210332,12890822.506712819,274786.1089283628,0
0,n**(1/4),-n**(1/4),0.5,100.0,False,50,20,100,1.0,50,200,1.0,194,5,2,1148841.599833,-0.5183685351042467,,,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,False,50,100,100,1.0,200,200,1.0,1032,5,2,3310030.052796,-1.754853738521778,,,0
